id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,action,infos,liste_azimut,date_activ,is_zb,is_new
2595664,FREE MOBILE,LTE 800,CHE RURAL N°11 (LES CHAGNOTS) 21510 QUEMIGNY SUR SEINE,21514,"47.6517,4.6517",Pylône autostable,"32,6m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,45|135|295,,True,False
2595695,FREE MOBILE,LTE 800,D167 LANDE DU TAIS (BEAUGUÉFIER) 16500 ESSE,16131,"46.0197,0.7239",Pylône autostable,"44,5m",SFR,AJO,,60|170|340,,True,False
2595704,FREE MOBILE,LTE 800,CHEMIN DES HÉRÉCHOUS (AVEDO) 31440 CAZAUX LAYRISSE,31132,"42.8694,0.6006",Pylône autostable,32m,SFR,AJO,,40|110|180,,True,False
2595778,FREE MOBILE,LTE 800,RUE DU STADE COMPLEXE SPORTIF (LES VIGNES) 26300 BARBIERES,26023,"44.9553,5.1303",Pylône tubulaire,25m,ORANGE,AJO,,90|260|350,,True,False
2596466,FREE MOBILE,LTE 800,D989 (LA SENCE PARENT) 08800 MONTHERME,08302,"49.9328,4.7778",Pylône autostable,40m,ORANGE,AJO,,5|190,,True,False
2596933,FREE MOBILE,LTE 800,LA DAUMERAIS 22130 PLOREC SUR ARGUENON,22205,"48.4689,-2.2942",Pylône autostable,"32,6m",BOUYGUES,AJO,,110|230|350,,True,False
2597377,FREE MOBILE,LTE 800,CHEMIN LE CAMPET (LES TRACES) 10200 THORS,10378,"48.3061,4.8053",Pylône autostable,"24,2m",TOTEM,AJO,,100,,True,False
2597387,FREE MOBILE,LTE 800,LE MOULIN HESRY (LE MOULIN HESRY) 22510 BREHAND,22015,"48.3897,-2.565",Pylône autostable,"30,3m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,90|210|330,,True,False
2597393,FREE MOBILE,LTE 800,R DE ST-MICHEL DE MONTJOIE 14380 NOUES DE SIENNE,14658,"48.7889,-1.0108",Pylône autostable,"52,5m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,0|130|240,,True,False
2598912,FREE MOBILE,LTE 800,CHE D'ERBAGGIO (CHIELSA) 02370 CHAVONNE,2B176,"42.3961,9.36",Pylône autostable,"18,4m",ATC FRANCE,AJO,,30|150|270,,True,False
2598920,FREE MOBILE,LTE 800,CAURO BASTELICA (LUCCIOLAJA) 02500 AUBENTON,2A031,"41.9578,8.9953",Pylône autostable,24m,ATC FRANCE,AJO,,55|210,,True,False
2600455,FREE MOBILE,LTE 800,CHE RURAL DE COUSSERGUES À GAGNAC (PEYROUX) 12340 PALMAS D AVEYRON,12177,"44.4058,2.8764",Pylône autostable,"24,2m",TOTEM,AJO,,0|110|230,,True,False
2600991,FREE MOBILE,LTE 800,CHEM DE FIGOURN 06440 PEILLE,06091,"43.7722,7.4053",Pylône autostable,"24,5m",BOUYGUES,AJO,,105|225|345,,True,False
2600993,FREE MOBILE,LTE 800,CHEMIN VERS BAS ROCHER (LES CROS) 07220 LARNAS,07133,"44.4444,4.5928",Pylône autostable,"26,7m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,50|200|320,,True,False
2601039,FREE MOBILE,LTE 800,LA FORÊT 16480 ORIOLLES,16251,"45.3692,-0.1264",Pylône autostable,36m,SFR,AJO,,60|170|280,,True,False
2601380,FREE MOBILE,LTE 800,LE PETIT BREUIL 16120 BELLEVIGNE,16204,"45.5614,-0.1061",Pylône autostable,36m,SFR,AJO,,60|150|270,,True,False
2601455,FREE MOBILE,LTE 800,D43 (LES MARJORETTES) 14370 MOULT CHICHEBOVILLE,14456,"49.1272,-0.1325",Pylône autostable,45m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,110|230|350,,True,False
2601465,FREE MOBILE,LTE 800,CHEM DU CHENE A LA VIERGE 27290 APPEVILLE ANNEBAULT,27018,"49.3283,0.6483",Pylône autostable,45m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,20|160|260,,True,False
2601584,FREE MOBILE,LTE 800,PROCHE ROUTE DE LA VEYSSEIX (PUY LABRUNE) 19370 CHAMBERET,19036,"45.6167,1.6781",Pylône autostable,38m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,90|210|330,,True,False
2602120,FREE MOBILE,LTE 800,PROCHE D7 (SAINT-JEAN) 22290 TREMEVEN,22370,"48.6606,-3.0319",Pylône autostable,"30,1m",ORANGE,AJO,,30|150|270,,True,False
2602197,FREE MOBILE,LTE 800,R DENIS PIERRE GENTY 27820 ARMENTIERES SUR AVRE,27019,"48.6783,0.7875",Pylône autostable,"26,5m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,40|160|280,,True,False
2603829,FREE MOBILE,LTE 800, (LA BORIE) 30170 MONOBLET,30172,"44.0206,3.8456",Pylône tubulaire,25m,ATC FRANCE,AJO,,40|240,,False,False
2606446,FREE MOBILE,LTE 800,VOIE DES BARONS DE CARRAVETTES (CARRAVETTE) 34980 MURLES,34177,"43.6931,3.7381",Pylône autostable,18m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,10|140|240,,True,False
2606473,FREE MOBILE,LTE 800,LE DAT SOUBEYROL 15130 CARLAT,15028,"44.8772,2.5542",Pylône autostable,24m,SFR,AJO,,50|160|340,,True,False
2606856,FREE MOBILE,LTE 800,CHEM DES MERISIERS (BOIS DE FOURNEAU) 27240 MESNILS SUR ITON,27198,"48.8411,0.9744",Pylône autostable,46m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,50|140|230,,True,False
2607323,FREE MOBILE,LTE 800,LE FOUGERAT EST 18300 BUE,18039,"47.315,2.7808",Pylône autostable,"26,6m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,0|120|240,,True,False
2607605,FREE MOBILE,LTE 800,VILLAGE DE CASTELLARE DI MERCURIO FAVALE 02300 BESME,2B078,"42.3128,9.2461",Pylône autostable,"11,7m",ATC FRANCE,AJO,,30|180,,True,False
2608092,FREE MOBILE,LTE 800,RTE DE FORCI (FORCI) 02800 LA FERE,2B304,"42.3858,9.2994",Pylône autostable,"11,7m",ATC FRANCE,AJO,,10|250,,True,False
2608538,FREE MOBILE,LTE 800,LA SERRE DE L'EGLISE 11340 COMUS,11096,"42.8139,1.8889",Pylône autostable,12m,ORANGE,AJO,,70|150,,True,False
2608603,FREE MOBILE,LTE 800,15 B RTE DE ST-JEAN 35220 MARPIRE,35166,"48.1394,-1.3472",Pylône autostable,"26,5m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,40|160|280,,True,False
2612554,FREE MOBILE,LTE 800, (LA FAGE) 12420 CANTOIN,12051,"44.8456,2.8553",Pylône autostable,42m,SFR,AJO,,70|220|330,,True,False
2612670,FREE MOBILE,LTE 800,IMP DES PORTES 22800 LANFAINS,22099,"48.3531,-2.9092",Pylône autostable,"26,3m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,0|100|240,,True,False
2613612,FREE MOBILE,LTE 800,PERTUIS (EN MERDE D'OIE) 21540 REMILLY EN MONTAGNE,21520,"47.2942,4.7378",Pylône autostable,"38,6m",SFR,AJO,,130|190|250,,True,False
2613951,FREE MOBILE,LTE 800, (MOUTARDON) 16700 NANTEUIL EN VALLEE,16242,"46.0447,0.3072",Pylône autostable,30m,SFR,AJO,,50|130|260,,True,False
2613955,FREE MOBILE,LTE 800,SAINT-ANTOINE-D'AUBEROCHE 24640 BASSILLAC ET AUBEROCHE,24026,"45.1294,0.9286",Pylône autostable,42m,HIVORY,AJO,,0|120|270,,True,False
2613962,FREE MOBILE,LTE 800, (CAMEDEHE OUEST) 33430 SAUVIAC,33507,"44.3917,-0.1872",Pylône autostable,"44,7m",TDF,AJO,,30|140|280,,True,False
2613964,FREE MOBILE,LTE 800,ROUTE DE RAUZAN 16 BIS (LE BOURG NORD) 33760 FRONTENAC,33175,"44.74,-0.1564",Pylône autostable,"44,5m",SFR,AJO,,160|250|340,,True,False
2613966,FREE MOBILE,LTE 800,A GOSSE 33760 ESCOUSSANS,33156,"44.6753,-0.2889",Pylône autostable,42m,SFR,AJO,,10|80|200,,True,False
2613968,FREE MOBILE,LTE 800,ROUTE TARGON (MINGOUNET) 33760 BAIGNEAUX,33025,"44.7217,-0.2125",Pylône autostable,36m,HIVORY,AJO,,10|100|230,,True,False
2614907,FREE MOBILE,LTE 800,ROUTE DE CAZERES D3 (PETITES-PYRÉNÉES) 09230 FABAS,09120,"43.1261,1.1089",Pylône autostable,30m,ATC FRANCE,AJO,,160|300,,True,False
2617404,FREE MOBILE,LTE 800,RN 939 (LA PLAINE) 32300 BERDOUES,32045,"43.4772,0.4081",Pylône autostable,30m,ATC FRANCE,AJO,,0|120|240,,True,False
2618282,FREE MOBILE,LTE 800,7 RUE DES COQUILLARDS 25500 MONTLEBON,25403,"47.0222,6.605",Pylône autostable,"26,6m",SFR,AJO,,40|120|240,,True,False
2621334,FREE MOBILE,LTE 800, (BOURDETTE) 32230 BLOUSSON SERIAN,32058,"43.4486,0.1931",Pylône autostable,36m,SFR,AJO,,70|160|350,,True,False
2624265,FREE MOBILE,LTE 800, (NIVOLACCIO) 02860 BIEVRES,2B088,"42.2892,9.4664",Pylône autostable,18m,TDF,AJO,,70|170|300,,True,False
2627605,FREE MOBILE,LTE 800, (LA COUSCOULIÈRE) 11220 RIBAUTE,11311,"43.1094,2.6264",Pylône autostable,"26,3m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,0|120|240,,True,False
2628392,FREE MOBILE,LTE 800,LE PUECH (PEYREGROSSE) 12460 HUPARLAC,12116,"44.6856,2.7225",Pylône autostable,36m,SFR,AJO,,60|160|330,,True,False
2628394,FREE MOBILE,LTE 800,LA ROUTE DE L'HERM (FON REDON) 12240 CASTANET,12059,"44.3072,2.2958",Pylône autostable,42m,SFR,AJO,,110|210|310,,True,False
2628398,FREE MOBILE,LTE 800,A LA BORDE DU MOULIN D175 32270 NOUGAROULET,32298,"43.6931,0.7189",Pylône autostable,42m,SFR,AJO,,0|90|260,,True,False
2628767,FREE MOBILE,LTE 800,IMP DE BEG AR ROZ (BEG AR ROZ) 29310 LOCUNOLE,29136,"47.9386,-3.4725",Pylône autostable,"36,3m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,20|150|260,,True,False
2630440,FREE MOBILE,LTE 800,LE ROC 18270 ST CHRISTOPHE LE CHAUDRY,18203,"46.5822,2.3783",Pylône autostable,"42,5m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,0|120|240,,True,False
2632453,FREE MOBILE,LTE 800,D118 (LA FARGUE) 09460 ROUZE,09252,"42.7492,2.0844",Pylône autostable,30m,TOTEM,AJO,,30|160,,True,False
2635861,FREE MOBILE,LTE 800,LIEU-DIT CROS D'ANNIEL (CROS D'ANNIEL) 30770 VISSEC,30353,"43.9297,3.4397",Pylône autostable,30m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,70|190|320,,True,False
2635957,FREE MOBILE,LTE 800,VIEILLE ROUTE (DUPI) 26160 EYZAHUT,26131,"44.5692,5.005",Pylône autostable,"32,5m",TOWEO,AJO,,110|170|250,,True,False
2635959,FREE MOBILE,LTE 800,2975 RTE DU VAL DES NYMPHES (SERRE DU BUIS) 26700 LA GARDE ADHEMAR,26138,"44.3956,4.7878",Pylône autostable,"26,6m",TOWEO,AJO,,80|190|280,,True,False
2636537,FREE MOBILE,LTE 800, (LE PUECH) 15230 GOURDIEGES,15077,"44.9372,2.8725",Pylône autostable,30m,ATC FRANCE,AJO,,40|120|310,,True,False
2636849,FREE MOBILE,LTE 800,ROUTE DE VORNAY (LES CRIAS) 18130 JUSSY CHAMPAGNE,18119,"46.9856,2.6317",Pylône autostable,"32,5m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,80|180|280,,True,False
2637272,FREE MOBILE,LTE 800,CHEMIN DU COMBEAU (LE COMBEAU) 07800 GILHAC ET BRUZAC,07094,"44.8717,4.72",Pylône autostable,32m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,20|120|220,,True,False
2637998,FREE MOBILE,LTE 800,CHEMIN D'EXPLOITATION (LE POMET) 23100 LE MAS D ARTIGE,23125,"45.7397,2.2047",Pylône autostable,"32,3m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,25|110|210,,True,False
2638298,FREE MOBILE,LTE 800, (SEIGNE MONNET PLAN DES REC) 25240 BREY ET MAISON DU BOIS,25096,"46.7464,6.2417",Pylône autostable,44m,SFR,AJO,,110|170|230,,True,False
2638785,FREE MOBILE,LTE 800, (MATRE) 02026,2A026,"41.8642,9.0169",Pylône autostable,24m,TOTEM,AJO,,200|310,,True,False
2639925,FREE MOBILE,LTE 800,RUE DU COURTI BRENOT (LES BOUTS CLAIRS) 21530 ST GERMAIN DE MODEON,21548,"47.3594,4.1303",Pylône autostable,"38,1m",SFR,AJO,,30|220,,True,False
2639927,FREE MOBILE,LTE 800,D13 (LA CRAYE) 25320 BYANS SUR DOUBS,25105,"47.1183,5.8633",Pylône autostable,38m,SFR,AJO,,100|230|290,,True,False
2640884,FREE MOBILE,LTE 800, (THEUROT DE SAINT MARTIN) 21210 ST MARTIN DE LA MER,21560,"47.2336,4.2306",Pylône autostable,"38,9m",SFR,AJO,,40|260|320,,True,False
2640911,FREE MOBILE,LTE 800,RTE DE BAVELLA CH D'EXPL PRÈS D268 (GAGLIOLI - TRAMUTA) 02450 DORENGT,2A269,"41.8328,9.3208",Pylône autostable,24m,TOTEM,AJO,,55|270,,True,False
2641752,FREE MOBILE,LTE 800,D46 GRANDE RUE (LES GRANDES VIES) 25160 REMORAY BOUJEONS,25486,"46.755,6.2103",Pylône autostable,"31,5m",SFR,AJO,,70|140|220,,True,False
2644912,FREE MOBILE,LTE 800,RUE DU CIMETIÈRE (LES VIGNES) 10510 ORIGNY LE SEC,10271,"48.4658,3.7664",Pylône autostable,"26,6m",HIVORY,AJO,,10|120|250,,True,False
2644914,FREE MOBILE,LTE 800,D23 RTE DE VANLAY (L EPOISSE) 10130 BERNON,10040,"47.9947,4.0",Pylône autostable,"32,6m",HIVORY,AJO,,20|170|290,,True,False
2646145,FREE MOBILE,,CHEZ FERRET (BOUILLON) 17130 CHAMOUILLAC,17081,"45.2967,-0.4758",Pylône autostable,42m,HIVORY,CHH,44m,,,False,False
2647796,FREE MOBILE,LTE 700,D377 RUE AUGUSTE CHAMPION (LA PIECE DU CHENE) 71100 SEVREY,71520,"46.7386,4.8319",Pylône tubulaire,32m,SFR,ALL,,0|100|200,,False,True
2647812,FREE MOBILE,LTE 800,415  ROUTE DES MERISES 26270 MIRMANDE,26185,"44.7056,4.8511",Pylône autostable,"17,1m",Conseil Régional,AJO,,100|170|245,,True,False
2648518,FREE MOBILE,LTE 800,LA LOUYRE (CHAUFOUR) 24520 LAMONZIE MONTASTRUC,24224,"44.9,0.6092",Pylône autostable,38m,TDF,AJO,,50|170|240,,True,False
2650229,FREE MOBILE,LTE 800,RTE DE PELLETIN 23120 VALLIERE,23257,"45.9053,2.0461",Pylône autostable,40m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,120|250|340,,True,False
2650341,FREE MOBILE,LTE 800,"D990 , D459 (LE VOLCAMP) 15800 BADAILHAC",15017,"44.8958,2.6225",Pylône autostable,"32,6m",TDF,AJO,,190|270|350,,True,False
2651345,FREE MOBILE,LTE 800, (SINERGUES) 15130 ST ETIENNE DE CARLAT,15183,"44.8997,2.5903",Pylône autostable,"46,2m",SFR,AJO,,100|210|330,,True,False
2653672,FREE MOBILE,LTE 800,D18 - ROUTE DES FAUX VIVES (LAPLANE) 19320 GROS CHASTANG,19089,"45.2272,2.0097",Pylône autostable,"44,6m",TDF,AJO,,140|200|330,,True,False
2653675,FREE MOBILE,LTE 800,L'ORÉE DU BOIS (BOIS BANNAL) 25500 LES COMBES,25160,"47.0642,6.5344",Pylône autostable,"44,6m",TDF,AJO,,90|160|300,,True,False
2654890,FREE MOBILE,LTE 800,D202 (BOUTELS) 15130 ST ETIENNE DE CARLAT,15183,"44.9044,2.5664",Pylône autostable,30m,SFR,AJO,,10|120|240,,True,False
2654913,FREE MOBILE,LTE 800, (A ENBETRANON) 32450 CASTELNAU BARBARENS,32076,"43.5842,0.7669",Pylône autostable,30m,ATC FRANCE,AJO,,90|200|320,,True,False
2656554,FREE MOBILE,LTE 800,LA SERRE DES COSTES LE CLAUX (LA SERRE) 12400 LES COSTES GOZON,12078,"44.0111,2.8128",Pylône autostable,36m,ATC FRANCE,AJO,,70|170|310,,True,False
2656647,FREE MOBILE,LTE 800,ROUTE DES VERNADES (VERNADES) 07260 ROSIERES,07199,"44.48,4.2622",Pylône autostable,"46,5m",SFR,AJO,,30|150|280,,True,False
2656653,FREE MOBILE,LTE 800,L'AMOURIER 26160 PONT DE BARRET,26249,"44.5958,5.0086",Pylône autostable,36m,SFR,AJO,,20|270,,True,False
2656655,FREE MOBILE,LTE 800,D93 (COL DE CABRE) 26310 BEAURIERES,26040,"44.5478,5.5983",Pylône autostable,32m,SFR,AJO,,50|300,,True,False
2657190,FREE MOBILE,5G NR 700,129 ROUTE DES CRÊTES (CASTET) 64300 CASTETNER,64179,"43.4456,-0.7481",Pylône autostable,33m,FREE-MOBILE,AJA,,60|180|300,,False,False
2657582,FREE MOBILE,LTE 800,D87 (LA CROIX DE JANILLOUX) 16320 ROUGNAC,16285,"45.5492,0.3533",Pylône autostable,"44,7m",TDF,AJO,,10|120|230,,True,False
2657587,FREE MOBILE,LTE 800,LES LOUISET (MONTRIVEL) 25650 LA CHAUX,25139,"47.0214,6.4067",Pylône autostable,"42,3m",SFR,AJO,,70|130|210,,True,False
2657589,FREE MOBILE,LTE 800,233  A GERLE DE BEZAN 31440 ST BEAT LEZ,31471,"42.9283,0.6672",Pylône autostable,32m,SFR,AJO,,100|200|260,,True,False
2658450,FREE MOBILE,LTE 800,ROUTE DE CHATILLON D300 (LE CHATELARD) 25870 TALLENAY,25557,"47.3072,6.0161",Pylône autostable,"38,6m",SFR,AJO,,60|130|240,,True,False
2658927,FREE MOBILE,LTE 800,GUERDUAL NORD (GUERDUAL) 29640 PLOUGONVEN,29191,"48.4806,-3.7061",Pylône autostable,33m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,30|150|270,,True,False
2659112,FREE MOBILE,LTE 800,CHAMPS NEUFS (SOUS LA MARNIERE) 25520 BUGNY,25099,"46.9994,6.3481",Pylône autostable,"30,8m",SFR,AJO,,60|140|260,,True,False
2660614,FREE MOBILE,LTE 800,ROUTE DÉPARTEMENTALE DE LA MARÉ DUPRÉ (LA MARÉ DUPRÉ) 27330 LA HAYE ST SYLVESTRE,27323,"48.9019,0.6072",Pylône autostable,36m,ORANGE,AJO,,10|180|270,,True,False
2661526,FREE MOBILE,LTE 800,RTE DES PALOMBES (LE BUISSON) 24240 MONESTIER,24276,"44.7858,0.2964",Pylône autostable,42m,TDF,AJO,,50|190|310,,True,False
2661697,FREE MOBILE,LTE 800,D225E4 (SECHEBOUE) 17510 CHIVES,17105,"45.9439,-0.1108",Pylône autostable,"38,6m",TDF,AJO,,60|220|320,,True,False
2661699,FREE MOBILE,LTE 800,RUE DES CHARRIERS D101 D'EPEUGNEY A QUINGEY (AUX CHARROTTES) 25440 PALANTINE,25443,"47.0992,5.9436",Pylône autostable,44m,SFR,AJO,,110|190|280,,True,False
2662220,FREE MOBILE,LTE 800,D 60 (FAJAC LE HAUT) 11220 FAJAC EN VAL,11133,"43.1225,2.4611",Pylône autostable,35m,SFR,AJO,,90|230|320,,True,False
2662398,FREE MOBILE,LTE 800,CHEMIN DE PRADES (MONTREDON) 07260 RIBES,07189,"44.5081,4.1994",Pylône autostable,"32,2m",Conseil Régional,AJO,,0|90|330,,True,False
2662867,FREE MOBILE,LTE 800,D118J (AU BAS BOUVET) 21330 BALOT,21044,"47.8128,4.4333",Pylône autostable,"32,6m",TDF,AJO,,10|140|270,,True,False
2665663,FREE MOBILE,LTE 800,D16 RUE DU BREUIL (EN RÉSOT) 21440 VAUX SAULES,21659,"47.4717,4.7972",Pylône autostable,32m,TDF,AJO,,50|140,,True,False
2668553,FREE MOBILE,LTE 800,ROUTE D'AULUS OUST 09140 OUST,09223,"42.8683,1.2272",Pylône autostable,30m,TOTEM,AJO,,140|310,,True,False
2669677,FREE MOBILE,LTE 800,DÉPARTEMENTALE N°1 (LE MONT MALGRÉ TOUT) 08500 REVIN,08363,"49.9333,4.6736",Pylône autostable,"39,7m",TOTEM,AJO,,155|240,,True,False
2670576,FREE MOBILE,LTE 800,1 LES WOIERIES 08800 MONTHERME,08302,"49.9072,4.7636",Pylône autostable,44m,BOUYGUES,AJO,,45|180|290,,True,False
2670709,FREE MOBILE,LTE 800, (SAUSOLLE) 09140 OUST,09223,"42.8853,1.2331",Pylône autostable,24m,TOTEM,AJO,,180|290,,True,False
2671351,FREE MOBILE,LTE 800,CHEMIN D'EXPLOITATION PROCHE DEPARTEMENTALE 22B (LA VALLEE AU VERS) 10160 NOGENT EN OTHE,10266,"48.1375,3.8028",Pylône autostable,45m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,50|230|320,,True,False
2671353,FREE MOBILE,LTE 800,ROUTE DE MORNAY DEPARTEMENTALE 78 (LA GARENNE) 18600 GROSSOUVRE,18106,"46.8786,2.9447",Pylône autostable,"26,6m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,0|120|240,,True,False
2672143,FREE MOBILE,LTE 800,D395 (LES PETITS CLOS) 16110 YVRAC ET MALLEYRAND,16425,"45.7203,0.465",Pylône autostable,"32,6m",TDF,AJO,,0|120|240,,True,False
2672539,FREE MOBILE,LTE 800,RTE DÉPART. 59 (SAINT SYLVESTRE) 06260 PIERLAS,06096,"44.0322,7.0367",Pylône autostable,"8,5m",BOUYGUES,AJO,,90|210|320,,True,False
2674770,FREE MOBILE,LTE 800, (LES VAYSSES) 12260 STE CROIX,12217,"44.4117,1.9775",Pylône autostable,30m,TDF,AJO,,60|170|270,,True,False
2674772,FREE MOBILE,LTE 800,D3 LE COMMUNAL (GOUTILS) 31350 CASTERA VIGNOLES,31121,"43.2781,0.7853",Pylône autostable,"31,5m",TDF,AJO,,70|160|280,,True,False
2676160,FREE MOBILE,LTE 800,D55E/LAVERGNE GRANDE (LE BOUCHATEL) 19160 ST HILAIRE LUC,19210,"45.3578,2.2119",Pylône autostable,39m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,100|210|310,,True,False
2676895,FREE MOBILE,LTE 800,CHEM DES VIGNES (PECHOVAT) 26150 SOLAURE EN DIOIS,26001,"44.7225,5.4036",Pylône autostable,33m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,200|300,,True,False
2677082,FREE MOBILE,LTE 800,RTE DES FALGUIÉRES (LA PLAMPOUNETTERIE) 12140 FLORENTIN LA CAPELLE,12103,"44.6375,2.6278",Pylône autostable,"36,6m",TDF,AJO,,90|160|260,,True,False
2680576,FREE MOBILE,LTE 800,CHEMIN RURAL N°101 RD N°352 (LES FRICHES) 35550 SIXT SUR AFF,35328,"47.8142,-2.0331",Pylône autostable,30m,ORANGE,AJO,,90|210|330,,True,False
2680680,FREE MOBILE,LTE 800,D43 LA MAISON DU LAC LIGNE DES COMTES CHAMPAGNE (GRAND ORIENT) 10220 PINEY,10287,"48.2889,4.3906",Pylône autostable,"42,8m",TDF,AJO,,0|130|240,,True,False
2680682,FREE MOBILE,LTE 800,HAMEAU DE FORÊT CHENU RUE PRINCIPALE DE FORÊT CHENU (LE HAUT DE LA CROIX) 10130 ST PHAL,10359,"48.1408,3.9328",Pylône autostable,"36,8m",TDF,AJO,,120|250|340,,True,False
2681295,FREE MOBILE,LTE 800,IMPASSE DES CHÂTAIGNIERS LES MAISONS (CHANTERANE) 24160 ST JORY LAS BLOUX,24429,"45.3336,0.96",Pylône autostable,"44,7m",TDF,AJO,,0|170|280,,True,False
2684933,FREE MOBILE,LTE 800,CHEMIN RURAL N°11 DIT DES PLANTES RUE DE GERGUEIL (CHAMP À LA BREBIS) 21410 ARCEY,21018,"47.2725,4.8214",Pylône autostable,30m,TDF,AJO,,40|140|230,,True,False
2686657,FREE MOBILE,LTE 800,ROUTE VERS MOULIÈRET (AUX GARROUSSERES) 32300 AUJAN MOURNEDE,32015,"43.3681,0.5022",Pylône autostable,"44,4m",TDF,AJO,,100|240|330,,True,False
2687227,FREE MOBILE,LTE 800,CHEMIN DES RESERVOIRS (LE CAUSSE HAUT) 34320 NIZAS,34184,"43.5164,3.3928",Pylône autostable,18m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,10|100|250,,True,False
2687314,FREE MOBILE,LTE 800,LE BOURG-D'HEM VC N°3 23220 LE BOURG D HEM,23029,"46.2947,1.83",Pylône autostable,"30,1m",TOTEM,AJO,,60|190|320,,True,False
2687316,FREE MOBILE,LTE 800,ROUTE DE LA PÊCHERIE 23160 CROZANT,23070,"46.3867,1.6253",Pylône autostable,"30,1m",TOTEM,AJO,,80|200|320,,True,False
2687490,FREE MOBILE,LTE 800, (MART) 06540 BREIL SUR ROYA,06023,"43.9717,7.5089",Pylône autostable,39m,TDF,AJO,,240|330,,True,False
2688067,FREE MOBILE,LTE 800,PEYRE TAILLADE 34330 CAMBON ET SALVERGUES,34046,"43.6311,2.9292",Pylône autostable,30m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,20|140|260,,True,False
2688069,FREE MOBILE,LTE 800,RTE RD 112 (LA COUSSIERO) 11160 CABRESPINE,11056,"43.3719,2.4583",Pylône autostable,18m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,60|160,,True,False
2690482,FREE MOBILE,LTE 800,ROUTE DU PERIE (LANDE DE PIERRE BASSE) 12240 COLOMBIES,12068,"44.3292,2.3442",Pylône autostable,"30,1m",TOTEM,AJO,,100|220|340,,True,False
2691544,FREE MOBILE,LTE 800,STATION DE SKI DE CAMURAC TÉLÉPHÉRIQUE (COURTALPIC EST) 11340 CAMURAC,11066,"42.7778,1.9325",Pylône autostable,24m,TDF,AJO,,220|300,,True,False
2695139,FREE MOBILE,LTE 800,LA CALMESIE 12800 ST JUST SUR VIAUR,12235,"44.1294,2.3797",Pylône autostable,20m,TDF,AJO,,0|110|240,,True,False
2695384,FREE MOBILE,LTE 800, (MENEZ KERMADIEN) 29640 BOLAZEC,29012,"48.4636,-3.59",Pylône autostable,"44,3m",BOUYGUES,AJO,,150|240|330,,True,False
2695815,FREE MOBILE,LTE 800,D105 LE PARC FOULON 14770 CONDE EN NORMANDIE,14174,"48.8822,-0.6",Pylône autostable,45m,PHOENIX FRANCE INFRASTRUCTURES,AJO,,10|120|240,,True,False
2695991,FREE MOBILE,LTE 800,CHEMIN RURAL N° 18 (LE CHEIX) 15200 CHALVIGNAC,15036,"45.2792,2.2761",Pylône autostable,"35,7m",TOTEM,AJO,,20|100,,True,False
2697942,FREE MOBILE,LTE 800,CHEM DU GRAND LUC (PETIT PEYRE BLANQUE) 33760 ST PIERRE DE BAT,33464,"44.6794,-0.2314",Pylône autostable,"44,7m",TDF,AJO,,110|190|280,,True,False
2699251,FREE MOBILE,LTE 800,ROUTE DES PRADEAUX (BRASSE NEGRE) 07580 ST PONS,07287,"44.6183,4.575",Pylône autostable,"32,6m",PHOENIX FRANCE INFRASTRUCTURES,AJO,,70|160|320,,True,False
2701577,FREE MOBILE,LTE 800,RTE DES PLANQUES (LES TERRES DE SERRE LISSOS) 12240 COLOMBIES,12068,"44.3597,2.2961",Pylône autostable,42m,TDF,AJO,,40|110|230,,True,False
2702036,FREE MOBILE,LTE 800,1915  ROUTE DE LACROIX DU BREUIL 16170 ROUILLAC,16286,"45.8197,-0.0397",Pylône autostable,"37,5m",TDF,AJO,,55|120|210,,True,False
