id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,action,infos,liste_azimut,date_activ,is_zb,is_new
542672,SFR,"GSM 900, UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2600, 5G NR 2100",CROISEMENT BLD DE BREUCQ ET R DE LA TOISON D'OR 59650 VILLENEUVE D ASCQ,59009,"50.6172,3.1364",Pylône tubulaire,"26,7m",HIVORY,SUP,,70|190|310,,False,False
543942,SFR,UMTS 2100,LA ROQUE 46100 CAMBURAT,46053,"44.6386,2.0042",Pylône autostable,27m,TDF,SUP,,110|210|320,2017-11-13,False,False
546266,SFR,5G NR 3500,R ROGER SALENGRO - D.70E 62122 LAPUGNOY,62489,"50.51,2.5294",Pylône autostable,35m,HIVORY,SUP,,50|240,,False,False
546377,SFR,"UMTS 2100, 5G NR 3500",CHEM DU VILLARET PARKING DU STADE DE FONTENELLES (CHARBONNIÉRE) 72100 LE MANS,72181,"48.0183,0.2378",Pylône tubulaire,25m,HIVORY,SUP,,0|120|240,2009-10-02,False,False
572896,SFR,"UMTS 2100, 5G NR 3500","4, BD  DU PALAIS IMM DU PALAIS DE JUSTICE 75001 PARIS 01",75101,"48.8556,2.3442",Bâtiment,33m,"Ets public, Minist, Synd mixt",SUP,,118|300,2012-01-03,False,False
580216,SFR,"LTE 700, LTE 1800, 5G NR 2100",RTE DE BÉROU (LA BRIQUETERIE) 27220 PREY,27478,"48.965,1.1972",Pylône tubulaire,32m,ATC FRANCE,AJO,,90|200|330,,False,False
584375,SFR,LTE 700,RÉEMETTEUR TDF DE SUMÈNE 1 (LES JUMEAUX) 30440 SUMENE,30325,"43.9714,3.7028",Pylône autostable,"17,5m",TDF,AJO,,50|230|330,,False,False
584375,SFR,LTE 2100,RÉEMETTEUR TDF DE SUMÈNE 1 (LES JUMEAUX) 30440 SUMENE,30325,"43.9714,3.7028",Pylône autostable,"17,5m",TDF,SUP,,50|230|330,2021-08-25,False,False
584541,SFR,"GSM 900, 5G NR 3500",56 R MELANIE 67200 STRASBOURG,67482,"48.6031,7.7892",Immeuble,38m,Société HLM,SUP,,0|120|240,1999-02-16,False,False
587197,SFR,"UMTS 2100, 5G NR 3500",37 R DE L'ALMA 92400 COURBEVOIE,92026,"48.8967,2.2528",Immeuble,"18,5m",Particulier,SUP,,10|220,2010-03-23,False,False
588439,SFR,5G NR 3500,R DE LA FORÊT R DES CHATAIGNIERS 67550 VENDENHEIM,67506,"48.6744,7.7203",Pylône autostable,44m,ORANGE,SUP,,0|120|240,,False,False
595120,SFR,LTE 2100,RD 34 (LES SAULES) 60120 VILLERS VICOMTE,60692,"49.6458,2.2197",Pylône autostable,30m,TDF,ALL,,0|120|240,2026-09-09,False,False
617926,SFR,5G NR 3500,BEFFROI - HOTEL DE VILLE (GRAND'PLACE) 62120 AIRE SUR LA LYS,62014,"50.6383,2.3964",Monument historique,57m,"Commune, communauté de commune",SUP,,180|270,,False,False
632844,SFR,LTE 700, (LE PRIEURÉ) 26450 ROYNAC,26287,"44.6569,4.9161",Pylône autostable,30m,ATC FRANCE,ALL,,30|210,2026-09-11,False,False
632955,SFR,5G NR 3500,SENTIER RURALE N°15 CHATEAU D'EAU (PÂTURE DE TOURVILLE LA RIVIÈRE) 76410 SOTTEVILLE SOUS LE VAL,76682,"49.3222,1.1169",Château d'eau - réservoir,47m,"Syndicat des eaux, Adduction",SUP,,30|140|240,,False,False
639734,SFR,"UMTS 2100, 5G NR 3500",70-72 FAÇADE DE L'ESPLANADE 59800 LILLE,59350,"50.6447,3.0519",Immeuble,36m,"Copropriété, Syndic, SCI",SUP,,0|120|240,2011-12-06,False,False
650067,SFR,, (PUNTA DI TRAGUNATU) 02840 ATHIES SOUS LAON,2A028,"42.1772,8.7931",Pylône tubulaire,43m,TDF,CHH,40m,,,False,False
678259,SFR,"UMTS 2100, 5G NR 3500",ZI DU TAILLIS 5 R DES BOSQUETS 44840 LES SORINIERES,44198,"47.1364,-1.5197",Pylône tubulaire,14m,HIVORY,SUP,,30|150|270,2011-10-21,False,False
681669,SFR,,ROCHER DE GALZENS CHEM RURAL (LE CAYLA) 81530 VIANE,81314,"43.7311,2.5697",Pylône autostable,26m,TDF,CHH,28m,,,False,False
684427,SFR,"GSM 900, UMTS 900, LTE 800, LTE 1800", (GRANJOUAN) 81170 ST MARTIN LAGUEPIE,81263,"44.1333,1.9597",Pylône autostable,42m,HIVORY,CHZ,CHZ (site) : 40|160|280 -> 40|175|280,40|175|280,GSM 900: 1998-12-28; LTE 1800: 2016-12-14; LTE 800: 2016-12-02; UMTS 900: 2011-08-02,False,False
703365,SFR,"GSM 900, 5G NR 3500",4 CHAUSSÉE MARCELIN BERTHELOT SARL VANDENPLAS 59200 TOURCOING,59599,"50.7236,3.1825",Bâtiment,25m,"Copropriété, Syndic, SCI",SUP,,0|120|240,2018-09-03,False,False
706632,SFR,UMTS 2100,A36 SENS STRASBOURG DIJON (AIRE LES GRANDS BROCARDS) 25640 L ECOUVOTTE,25215,"47.3458,6.2575",Pylône autostable,51m,Sociétés d'Autoroutes,SUP,,110|190|260,2017-12-21,False,False
707904,SFR,"LTE 700, LTE 2100",A1 EMPRISE AUTOROUTIÈRE SANEF PR 74.3 (LE FOND DE LAGNY) 60190 MONTMARTIN,60424,"49.4658,2.7067",Pylône autostable,41m,Sociétés d'Autoroutes,ALL,,90|200|320,2026-09-11,False,False
719299,SFR,5G NR 3500,33/35 R DE LA RÉPUBLIQUE 76100 ROUEN,76540,"49.4403,1.0972",Immeuble,"20,3m",Particulier,SUP,,30|120|270,,False,False
724294,SFR,"LTE 700, LTE 1800, 5G NR 2100", (CHARAMBLAS D'EN BAS) 23260 LA VILLETELLE,23266,"45.9183,2.3217",Pylône autostable,38m,HIVORY,AJO,,0|100|300,,False,False
724294,SFR,"GSM 900, UMTS 900, LTE 800", (CHARAMBLAS D'EN BAS) 23260 LA VILLETELLE,23266,"45.9183,2.3217",Pylône autostable,38m,HIVORY,CHZ,CHZ (fréquences: GSM 900) : 100|300 -> 0|100|300; CHZ (fréquences: LTE 800) : 100|300 -> 0|100|300; CHZ (fréquences: UMTS 900) : 100|300 -> 0|100|300,0|100|300,GSM 900: 1998-10-30; LTE 800: 2016-06-30; UMTS 900: 2010-08-06,False,False
725371,SFR,"LTE 700, LTE 1800, LTE 2100, 5G NR 2100",LE PUY D'URLAN (ENTIÉROLE) 19800 CORREZE,19062,"45.3283,1.8553",Pylône autostable,"45,5m",TOTEM,ALL,,80|150|230,2026-09-09,False,False
734560,SFR,LTE 700,CHEM DE LA COLETTE (CHAPELLE ST MITRE) 83131 MONTFERRAT,83082,"43.6169,6.4758",Pylône autostable,37m,TDF,AJO,,50|160,,False,False
758800,SFR,LTE 700, (LA BARAQUE DES INFRUTS) 12230 LA COUVERTOIRADE,12082,"43.9056,3.2636",Pylône autostable,50m,ATC FRANCE,AJO,,130|325,,False,False
758800,SFR,LTE 2100, (LA BARAQUE DES INFRUTS) 12230 LA COUVERTOIRADE,12082,"43.9056,3.2636",Pylône autostable,50m,ATC FRANCE,SUP,,130|325,2024-06-11,False,False
789248,SFR,5G NR 3500,R DE L'ILE MACÉ CENTRE DE SECOURS 44400 REZE,44143,"47.1939,-1.555",Bâtiment,33m,"SDIS, secours, incendie",SUP,,0|120|240,,False,False
797912,SFR,,R DU CIMETIÈRE PYLONE TDF 78790 SEPTEUIL,78591,"48.8969,1.6803",Pylône autostable,46m,TDF,CHH,42m,,,False,False
801683,SFR,LTE 2100,ECH N° 14 DE BONNIÈRES - A13A CHEM DE LA VILLENEUVE (BONNIÈRES) 78710 ROSNY SUR SEINE,78531,"49.015,1.5872",Pylône autostable,"30,5m",SFR,ALL,,0|130,2026-09-14,False,False
807843,SFR,"UMTS 2100, 5G NR 3500","6, R MASSILLON 63100 CLERMONT FERRAND",63113,"45.7775,3.0861",Immeuble,28m,"Copropriété, Syndic, SCI",SUP,,40|150|270,2005-08-29,False,False
814926,SFR,"UMTS 2100, 5G NR 3500",R DES CANADIENS CHÂTEAU D'EAU 76420 BIHOREL,76095,"49.4533,1.1219",Château d'eau - réservoir,50m,"Syndicat des eaux, Adduction",SUP,,0|120|240,2003-09-25,False,False
820538,SFR,"LTE 700, 5G NR 2100",CHAMP POMMARD (LE DESSUS DE BROUTE-BIQUE) 89700 TISSEY,89417,"47.8619,3.8947",Pylône autostable,40m,ORANGE,AJO,,140|290,,False,False
826157,SFR,5G NR 3500,26 R ST SULPICE 75006 PARIS 06,75106,"48.8514,2.3361",Bâtiment,"29,6m",Particulier,SUP,,40|180|300,,False,False
856281,SFR,5G NR 2100,LE MAIL 44700 ORVAULT,44114,"47.2714,-1.6086",Pylône autostable,30m,HIVORY,AJO,,30|150|270,,False,False
856281,SFR,5G NR 3500,LE MAIL 44700 ORVAULT,44114,"47.2714,-1.6086",Pylône autostable,30m,HIVORY,SUP,,30|150|270,,False,False
859243,SFR,LTE 2100,AIRE DE REPOS DU BOIS DE LA RONCE (BOIS EN RÉSERVE) 55400 PARFONDRUPT,55400,"49.1442,5.7072",Pylône autostable,32m,Sociétés d'Autoroutes,AJA,,50|250,2026-09-11,False,False
871945,SFR,"GSM 900, UMTS 900, UMTS 2100, LTE 700, LTE 800, 5G NR 2100",52 BD DE STALINGRAD 94500 CHAMPIGNY SUR MARNE,94017,"48.8181,2.5067",Immeuble,15m,Particulier,SUP,,0|120|240,2006-02-02,False,False
976293,SFR,"GSM 900, UMTS 2100, 5G NR 3500","CTRE INTERNATIONAL DE SÉJOUR DE PARIS 4-6 , R MAURICE RAVEL (QUARTIER PTE DE ST MANDÉ) 75012 PARIS 12",75112,"48.8422,2.4119",Immeuble,51m,Établissement de soins,SUP,,0|120|240,GSM 900: 1994-12-26; UMTS 2100: 2016-07-01,False,False
