id_support,operateur,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,action,infos,liste_azimut,date_activ,is_zb,is_new
448001,ORANGE,5G NR 3500,28 RTE DE MORLAIX TY SANQUER 29000 QUIMPER,29232,"48.0403,-4.0692",Pylône autostable,72m,TDF,ART,,30|210|300,2026-01-26,False,False
449165,ORANGE,"5G NR 700, 5G NR 3500",RTE DE CANCALE BONNE RENCONTRE (LA VILLE BESNARD) 35400 ST MALO,35288,"48.6625,-1.9647",Pylône autostable,72m,TDF,ART,,90|210|330,2026-06-08,False,False
449458,ORANGE,5G NR 3500,PYLÔNE TDF DE L'ARGENTIÈRE (SERRE DES FOURCHES) 05120 ST MARTIN DE QUEYRIERES,05151,"44.8086,6.5683",Pylône autostable,44m,TDF,ART,,20|200,2025-12-29,False,False
450003,ORANGE,5G NR 700,11 R EUGÈNE CHARRIER 85510 LE BOUPERE,85031,"46.7958,-0.9317",Château d'eau - réservoir,41m,"Syndicat des eaux, Adduction",AAV,,20|120|230,2026-09-24,False,False
451638,ORANGE,"UMTS 900, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 700, 5G NR 3500",CR SUD DE SAILHAN (TRASSENS) 65170 SAILHAN,65384,"42.8186,0.3325",Pylône autostable,30m,TDF,CHZ,CHZ (fréquences: 5G NR 3500) : 80|250|320 -> 60|250|320; CHZ (fréquences: LTE 1800) : 80|250|320 -> 60|250|320; CHZ (fréquences: LTE 2100) : 80|250|320 -> 60|250|320; CHZ (fréquences: LTE 2600) : 80|250|320 -> 60|250|320; CHZ (fréquences: LTE 800) : 80|250|320 -> 60|250|320; CHZ (fréquences: UMTS 900) : 80|250|320 -> 60|250|320; CHZ (fréquences: 5G NR 700) : 80|250|320 -> 60|250|320,60|250|320,LTE 1800: 2017-11-14; LTE 2100: 2019-07-31; LTE 2600: 2013-11-19; LTE 800: 2019-07-09; UMTS 900: 2014-08-07,False,False
452217,ORANGE,5G NR 3500,R DE ST BRIAC (LE TERTRE AUX SCÈNES) 35800 ST LUNAIRE,35287,"48.6319,-2.1111",Château d'eau - réservoir,39m,"Commune, communauté de commune",ART,,0|120|240,2025-11-07,False,False
452496,ORANGE,"LTE 1800, 5G NR 2100",TERRAIN COMMUNAL CHEM DU BOIS MONSIEUR (LA CÔTE) 52330 JUZENNECOURT,52253,"48.195,4.9883",Pylône autostable,43m,HIVORY,ART,,140|230|320,2026-01-27,False,False
453519,ORANGE,5G NR 3500,LES BERGEONS (LA CROIX DE BOIS) 35350 ST MELOIR DES ONDES,35299,"48.6275,-1.9158",Pylône haubané,95m,TDF,ART,,40|130|280,2026-05-21,False,False
454350,ORANGE,5G NR 3500,14 AV DU PARC CHAUFFERIE URBAINE 21800 QUETIGNY,21515,"47.3158,5.1183",Bâtiment,46m,Société Privée,ART,,20|110|280,2025-12-11,False,False
456775,ORANGE,5G NR 3500,PL DU BAILLY DE SUFFREN EGLISE 13760 ST CANNAT,13091,"43.6208,5.2964",Monument religieux,39m,"Commune, communauté de commune",ART,,90|270,2025-07-07,False,False
457268,ORANGE,5G NR 3500,RTE DE STE MAXIME DOMAINES DES CANEBIÈRES (LE PEYNIER) 83490 LE MUY,83086,"43.4297,6.5381",Pylône autostable,22m,TOTEM,ART,,45|140|320,2025-05-13,False,False
457668,ORANGE,"5G NR 700, 5G NR 3500",STADE TERRAIN COMMUNAL (FERME DE FOLLELI SOTTANO) 02300 COMMENCHON,2B207,"42.4447,9.5217",Pylône autostable,29m,ATC FRANCE,ART,,160|250|320,2025-10-09,False,False
458619,ORANGE,5G NR 3500,CASTEL PIC R KER-NAON 22200 GUINGAMP,22070,"48.5689,-3.1517",Pylône autostable,46m,TDF,ART,,140|230|355,2026-02-06,False,False
462296,ORANGE,5G NR 3500,STATION DE LAROCHE (LA GARENNE) 43360 BOURNONCLE ST PIERRE,43038,"45.3272,3.3253",Château d'eau - réservoir,25m,"Syndicat des eaux, Adduction",ART,,90|210|330,2025-06-23,False,False
464845,ORANGE,5G NR 3500,R YVONNE CHAUFFIN (TY BORDEAUX) 29300 QUIMPERLE,29233,"47.8631,-3.5508",Pylône autostable,"48,5m",TDF,ART,,10|130|250,2026-05-05,False,False
465824,ORANGE,"LTE 700, 5G NR 2100",RTE DU PLAN (LOU PLAN) 06440 BLAUSASC,06019,"43.8056,7.3672",Pylône autostable,19m,TDF,ART,,180|270,2026-03-02,False,False
465848,ORANGE,5G NR 3500,D.9 (SABLIÈRE BARBARADE) 63160 BILLOM,63040,"45.7106,3.3519",Pylône autostable,24m,TDF,ART,,90|210|330,2025-11-28,False,False
465869,ORANGE,5G NR 3500,RN 79 PROCHE ETANG DE LA DAME (LES JABOTS) 03400 YZEURE,03321,"46.5797,3.3822",Tour hertzienne,75m,TDF,ART,,40|170|310,2025-09-30,False,False
466286,ORANGE,5G NR 3500,PYLÔNE TDF (BIAUVY) 74570 FILLIERE,74282,"46.0019,6.2392",Pylône autostable,"33,5m",TDF,ART,,135|260,2026-04-29,False,False
468670,ORANGE,5G NR 3500,R DES CASEMENTS CENTRAL TÉLÉPHONIQUE 84120 PERTUIS,84089,"43.6942,5.5061",Bâtiment,17m,ORANGE Services Fixes,ART,,30|180|280,2026-04-03,False,False
468911,ORANGE,GSM 900,SITE TDF (PLATEAU DE CHALET) 15500 MASSIAC,15119,"45.2719,3.1992",Pylône autostable,31m,TDF,SUP,,45|185,1999-01-05,False,False
469750,ORANGE,5G NR 3500,MONT MARTIN RUE DU MONTMEREL (LE TROU RENARD) 27600 ST AUBIN SUR GAILLON,27517,"49.1519,1.3378",Pylône autostable,46m,TDF,ART,,0|100|240,2026-03-19,False,False
469983,ORANGE,5G NR 3500,PRES DE LA RD 2 (STE CROIX) 83870 SIGNES,83127,"43.2833,5.8475",Pylône autostable,35m,TDF,ART,,80|270,2025-07-15,False,False
471653,ORANGE,5G NR 3500,28 R DES FRÊNES (LA CHARDIÈRE) 85110 CHANTONNAY,85051,"46.68,-1.0633",Pylône autostable,46m,TDF,ART,,80|190|340,2025-11-28,False,False
472305,ORANGE,"LTE 800, 5G NR 700",PISTE DU MONT CHAUVE (MONT CHAUVE DE TOURETTE) 06690 TOURRETTE LEVENS,06147,"43.7767,7.2644",Pylône autostable,43m,TDF,ALL,,0|120|240,2026-09-15,False,True
472962,ORANGE,5G NR 700,R DE BREST IMM JEAN BART 54250 CHAMPIGNEULLES,54115,"48.7361,6.1583",Immeuble,21m,Société HLM,AAV,,0|165|280,2026-09-24,False,False
473260,ORANGE,5G NR 3500, (HAMEAU ET PLAINE DE CAUMONT) 76170 LA FRENAYE,76281,"49.5256,0.5808",Pylône autostable,"62,7m",TDF,ART,,50|170|290,2025-09-25,False,False
475223,ORANGE,5G NR 3500,1 AVENUE DE RIVESALTES RESERVOIR DU BELVEDERE (PLACE DU CHATEAU D'EAU) 66240 ST ESTEVE,66172,"42.7125,2.8433",Château d'eau - réservoir,20m,"Commune, communauté de commune",ART,,30|150|270,2025-07-28,False,False
475415,ORANGE,5G NR 3500,PRES DE LA D25-ROUTE DU MUY (LES BASSES RIBES) 83120 STE MAXIME,83115,"43.3364,6.6117",Pylône autostable,"17,3m",TOTEM,ART,,240|340,2025-12-01,False,False
476494,ORANGE,"LTE 800, LTE 2600, 5G NR 700, 5G NR 3500",PHARE DE GOULPHAR (KERVILAHOUEN) 56360 BANGOR,56009,"47.3108,-3.2272",Phare,53m,"Ets public, Minist, Synd mixt",ART,,80|180|310,2025-10-21,False,False
478158,ORANGE,5G NR 3500,R. MARCEL PAGNOL (LA CROZE) 07250 LE POUZIN,07181,"44.7397,4.7475",Pylône tubulaire,17m,TOTEM,ART,,0|90|195,2025-12-19,False,False
479283,ORANGE,,RUE DU PRÉ DE FOIRE CHEM RURAL DU CARROZ 74230 THONES,74280,"45.8808,6.3217",Pylône autostable,35m,TDF,CHH,34m,,,False,False
483667,ORANGE,5G NR 700,R DU CRÊT DES PESIÈRES ZI DE LA FONTANNETTE (LES ROCHATS) 39150 ST LAURENT EN GRANDVAUX,39487,"46.5736,5.9644",Pylône autostable,25m,HIVORY,ALL,,90|260|345,2026-09-16,False,False
484675,ORANGE,5G NR 3500, (LES VASES) 85270 ST HILAIRE DE RIEZ,85226,"46.7478,-2.0092",Château d'eau - réservoir,72m,"Syndicat des eaux, Adduction",ART,,40|150|310,2026-04-27,False,False
485437,ORANGE,5G NR 3500, (POINTE DES FOLLYS) 74360 ABONDANCE,74001,"46.27,6.6958",Pylône autostable,32m,TDF,ART,,55|335,2026-05-29,False,False
485595,ORANGE,5G NR 3500, (KERMARIA) 56700 KERVIGNAC,56094,"47.7636,-3.2464",Pylône autostable,34m,TDF,ART,,90|210|320,2026-01-08,False,False
495293,ORANGE,5G NR 3500,R DU CLOS MAROLLES 28130 PIERRES,28298,"48.58,1.5639",Pylône tubulaire,30m,TOTEM,ART,,0|90|180,2026-01-12,False,False
495392,ORANGE,5G NR 3500,PRES DU VALLON DES ANDOULINS PYLÔNE TDF (VALAURY) 83210 SOLLIES TOUCAS,83131,"43.2019,6.0139",Pylône autostable,29m,TDF,ART,,70|200|275,2026-07-03,False,False
496100,ORANGE,5G NR 3500,PL DE L'EGLISE 44450 DIVATTE SUR LOIRE,44029,"47.2722,-1.3383",Monument religieux,"51,7m","Commune, communauté de commune",ART,,60|150|240,2025-12-04,False,False
498992,ORANGE,5G NR 3500,PRES DE  LA TREVILLERE (FIEF DU MOULIN) 85470 BRETIGNOLLES SUR MER,85035,"46.6364,-1.8511",Château d'eau - réservoir,"69,9m","Syndicat des eaux, Adduction",ART,,50|175|300,2026-06-04,False,False
505287,ORANGE,"5G NR 700, 5G NR 3500",ISSANCHOU BAS 12630 AGEN D AVEYRON,12001,"44.3414,2.6719",Pylône autostable,42m,TDF,ART,,40|300,2025-05-20,False,False
506742,ORANGE,5G NR 3500,26 RUE DU BARON GÉRARD TOUR DES PENSÉES (LE CLOS ST-NICOLAS) 14400 BAYEUX,14047,"49.2881,-0.7111",Immeuble,41m,Société HLM,ART,,40|160|290,2025-10-02,False,False
509694,ORANGE,5G NR 3500,213-215 R BARTHÉLÉMY BUYER 69005 LYON 05,69385,"45.7639,4.7892",Bâtiment,36m,"Copropriété, Syndic, SCI",ART,,30|150|270,2025-11-04,False,False
512327,ORANGE,5G NR 3500,R MARIUS MORIN CH D'EAU 45110 CHATEAUNEUF SUR LOIRE,45082,"47.8639,2.2283",Château d'eau - réservoir,41m,"Syndicat des eaux, Adduction",ART,,30|150|270,2026-07-02,False,False
512658,ORANGE,5G NR 2100,GARAVELLE STATION TDF DE VOIRON 1 (MOLLARD GUILLON) 38210 MONTAUD,38248,"45.2603,5.5461",Pylône autostable,"39,5m",TDF,AJA,,90|160,2026-09-14,False,False
512658,ORANGE,"UMTS 900, LTE 700, LTE 800, LTE 1800",GARAVELLE STATION TDF DE VOIRON 1 (MOLLARD GUILLON) 38210 MONTAUD,38248,"45.2603,5.5461",Pylône autostable,"39,5m",TDF,CHZ,CHZ (fréquences: LTE 1800) : 70|160 -> 90|160; CHZ (fréquences: LTE 700) : 70|160 -> 90|160; CHZ (fréquences: LTE 800) : 70|160 -> 90|160; CHZ (fréquences: UMTS 900) : 70|160 -> 90|160,90|160,LTE 1800: 2024-03-01; LTE 700: 2024-02-26; LTE 800: 2024-02-26; UMTS 900: 2024-03-04,False,False
517048,ORANGE,5G NR 3500, (LA JOUX) 74490 ST JEOIRE,74241,"46.1572,6.4564",Pylône autostable,51m,TDF,ART,,50|160,2025-07-17,False,False
520350,ORANGE,5G NR 3500,LES GRAVIERS PRES A72 (LES BERAUDS) 63300 THIERS,63430,"45.8669,3.5361",Pylône autostable,23m,SFR,ART,,90|190|320,2025-05-23,False,False
522207,ORANGE,5G NR 3500,19/20 PL DES FAONS 31500 TOULOUSE,31555,"43.6397,1.4431",Immeuble,35m,Société HLM,ART,,0|120|240,2026-07-27,False,False
522275,ORANGE,5G NR 3500,RTE DU CENTRE SCIENTIFIQUE 2 RTE DES SANGUINAIRES (VIGNOLA) 02340 AGNICOURT ET SECHELLES,2A004,"41.9106,8.6531",Pylône tubulaire,15m,TOTEM,ART,,110|225,2025-11-27,False,False
523999,ORANGE,5G NR 2100,PRÈS A.26 - SENS CHALONS-EN-CHAMPAGNE/TROYES (LES VERMILLONNES) 10150 LUYERES,10210,"48.3686,4.1567",Tour hertzienne,66m,TDF,ALL,,20|140,2026-09-11,False,False
527318,ORANGE,5G NR 3500,RD 168 (PUNTA DI TELICA) 02092,2A092,"41.7383,9.3875",Pylône autostable,52m,TOTEM,ART,,30|120,2025-10-22,False,False
527863,ORANGE,5G NR 700,CHEMIN ST PHILIPPE DU SEIGNAL (AUX MOULINS) 33220 ST PHILIPPE DU SEIGNAL,33462,"44.8217,0.2489",Pylône autostable,40m,TOTEM,ALL,,80|200|310,2026-09-14,False,False
527863,ORANGE,5G NR 3500,CHEMIN ST PHILIPPE DU SEIGNAL (AUX MOULINS) 33220 ST PHILIPPE DU SEIGNAL,33462,"44.8217,0.2489",Pylône autostable,40m,TOTEM,ART,,80|200|310,2026-08-10,False,False
532191,ORANGE,"5G NR 700, 5G NR 3500",14-28 R DES ECLUSES ST MARTIN 75010 PARIS 10,75110,"48.8769,2.3667",Immeuble,"36,6m","Copropriété, Syndic, SCI",ALL,,40|150|250,2026-09-10,False,False
534635,ORANGE,5G NR 3500, (LAMURE) 42460 SEVELINGES,42300,"46.0922,4.2989",Pylône autostable,37m,TDF,ART,,0|90,2025-08-25,False,False
536417,ORANGE,5G NR 3500, (LE LOMBARD) 38870 ST SIMEON DE BRESSIEUX,38457,"45.3364,5.2656",Pylône autostable,33m,TOTEM,ART,,40|140|230,2026-07-27,False,False
536977,ORANGE,5G NR 3500,23 BD GOUAZON (ST SERVAN) 35400 ST MALO,35288,"48.6347,-2.0161",Monument religieux,36m,"Commune, communauté de commune",ART,,15|150|280,2025-09-19,False,False
538619,ORANGE,5G NR 700,788 RUE DE CORNOUAILLE (LE PETIT BOIS) 44522 MESANGER,44096,"47.4397,-1.23",Pylône autostable,"43,2m",TDF,ALL,,50|160|250,2026-09-17,False,False
539176,ORANGE,5G NR 3500,R LOUIS MARIE LESCURE 85200 FONTENAY LE COMTE,85092,"46.4783,-0.8197",Pylône autostable,79m,TDF,ART,,100|210|330,2026-06-26,False,False
541410,ORANGE,5G NR 3500,RN 175 (LES BRUYERES DE MONTBROCQ) 14310 PARFOURU SUR ODON,14491,"49.0925,-0.6242",Pylône autostable,54m,TOTEM,ART,,30|150|300,2025-09-02,False,False
544865,ORANGE,LTE 700,61 ROUTE DE MOULINS (LES CAVERAUDES) 03150 VARENNES SUR ALLIER,03298,"46.3361,3.3825",Pylône tubulaire,22m,TOTEM,ALL,,30|150|270,2026-09-17,False,False
547375,ORANGE,5G NR 3500,D. 51 - ROUTE DE DAMVILLE (HAMEAU DE VILLENEUVE) 27930 ANGERVILLE LA CAMPAGNE,27017,"48.9808,1.1528",Pylône autostable,48m,HIVORY,ART,,0|130,2025-05-23,False,False
550608,ORANGE,LTE 700,PIMPRENEAU (LA FOSSE AUX BICHES) 28160 DANGEAU,28127,"48.1792,1.2717",Château d'eau - réservoir,36m,"Commune, communauté de commune",AAV,,170|330,2026-09-23,False,False
550999,ORANGE,5G NR 3500,R DES PITINQUES ANCIEN PASSAGE À NIVEAU 41300 SALBRIS,41232,"47.4353,2.0456",Pylône autostable,30m,TOTEM,ART,,0|120|240,2026-03-04,False,False
551704,ORANGE,5G NR 3500,PL DE L'HÔTEL DE VILLE  MAIRIE 45330 LE MALESHERBOIS,45191,"48.2956,2.4164",Bâtiment,25m,"Commune, communauté de commune",ART,,30|150|270,2026-01-08,False,False
554049,ORANGE,5G NR 3500,AUTOCOM - 2 R DES COURANCES (LES COURANCES) 37500 CHINON,37072,"47.1658,0.2469",Immeuble,"22,5m",ORANGE Services Fixes,ART,,100|280,2025-12-04,False,False
555954,ORANGE,LTE 700,D247 (LA GAUTRAIE) 53500 ST DENIS DE GASTINES,53211,"48.3494,-0.8472",Pylône autostable,40m,TOTEM,ALL,,30|130|220,2026-09-17,False,False
556825,ORANGE,5G NR 3500,8 R DU MENHIR 85600 TREIZE SEPTIERS,85295,"46.98,-1.2233",Pylône autostable,34m,TDF,ART,,30|150|270,2025-06-06,False,False
559327,ORANGE,5G NR 3500,STATION DE SKI DU VAL D'ARLY (LE LACHAT) 73590 NOTRE DAME DE BELLECOMBE,73186,"45.8083,6.5419",Pylône tubulaire,"12,8m",TOTEM,ALL,,90|150|210,2026-09-10,False,False
560277,ORANGE,5G NR 3500,D.562 (LE BOIS DE LA JUSTICE) 14770 CONDE EN NORMANDIE,14174,"48.8592,-0.5386",Pylône autostable,36m,TOTEM,ART,,40|180|270,2025-12-12,False,False
563443,ORANGE,5G NR 3500,D927 (LE MOULIN DE PIERRE) 45300 PITHIVIERS LE VIEIL,45253,"48.1683,2.2231",Pylône autostable,51m,TDF,ART,,50|150|245,2026-01-29,False,False
566743,ORANGE,5G NR 3500,INTERSECTION D117/D16 CENTRAL TÉLÉPHONIQUE FT (TY MOTEN) 56500 MOREAC,56140,"47.8925,-2.8331",Pylône autostable,23m,TOTEM,ART,,25|150|275,2025-11-03,False,False
575188,ORANGE,"LTE 700, 5G NR 2100",CAMPING MUNICIPAL (LES CHARMES) 63310 RANDAN,63295,"46.0219,3.3597",Pylône autostable,45m,TOTEM,ART,,110|230|350,2025-09-25,False,False
575707,ORANGE,"LTE 800, 5G NR 700",645 ALLÉE ALEXANDRE BORODINE (LES LUÈPES SUD) 69800 ST PRIEST,69290,"45.7122,4.9339",Bâtiment,17m,Société Privée,AAV,,20|150|290,2026-09-18,False,False
588961,ORANGE,5G NR 3500,AV PIERRE BROSSOLETTE HLM LA TOURELLE 13400 AUBAGNE,13005,"43.2869,5.5528",Immeuble,"44,3m",Société HLM,ART,,20|130|270,2025-12-11,False,False
589736,ORANGE,5G NR 3500,PRÉ D65B (GENEVRE GRAND RONTET) 01800 ST MAURICE DE GOURDANS,01378,"45.8267,5.1961",Pylône autostable,29m,HIVORY,ART,,130|240|350,2025-10-24,False,False
590004,ORANGE,5G NR 3500,TRAVERSE DE LA PUNTA PRÈS D.81 (CISTERNINO) 02510 ETREUX,2B298,"42.6822,9.3067",Pylône autostable,"28,6m",ORANGE Services Fixes,ART,,60|180|290,2025-11-12,False,False
590254,ORANGE,5G NR 3500,R DU CHÂTEAU D'EAU (LE MOULIN DE MAUCHÊNE) 45520 CHEVILLY,45093,"48.0325,1.8783",Château d'eau - réservoir,40m,"Commune, communauté de commune",ART,,30|150|270,2026-02-02,False,False
591213,ORANGE,5G NR 3500, (CHENAVASSIERE) 01500 AMBRONAY,01007,"45.9958,5.3625",Pylône autostable,31m,HIVORY,ART,,0|120|225,2025-08-14,False,False
597202,ORANGE,"LTE 700, 5G NR 2100",D.258 .E PYLÔNE (MONT-ROBIN) 50410 PERCY EN NORMANDIE,50393,"48.9289,-1.1614",Pylône haubané,64m,TDF,ART,,80|200|320,2025-10-02,False,False
599000,ORANGE,"5G NR 700, 5G NR 3500",R DES OISEAUX 29270 CARHAIX PLOUGUER,29024,"48.2839,-3.5692",Château d'eau - réservoir,"40,2m","Commune, communauté de commune",ART,,80|180|280,2025-12-08,False,False
599923,ORANGE,"LTE 1800, 5G NR 2100", (LE COUSTALOU) 46300 ST CIRQ SOUILLAGUET,46258,"44.7008,1.4583",Pylône autostable,24m,TOTEM,ALL,,90|150|310,2026-09-09,False,False
602733,ORANGE,5G NR 3500, (LES COMMUNAUX) 73800 PORTE DE SAVOIE,73151,"45.4839,6.0314",Pylône autostable,25m,HIVORY,ART,,40|160|260,2025-08-27,False,False
603858,ORANGE,5G NR 3500,D.155 - RTE DE ROYBON (L'ADRET) 38470 VINAY,38559,"45.2122,5.3967",Pylône autostable,25m,TDF,ART,,90|170|350,2026-07-17,False,False
604618,ORANGE,5G NR 3500, (BELLEVUE) 35250 ST AUBIN D AUBIGNE,35251,"48.2669,-1.5961",Pylône autostable,48m,TOTEM,ART,,100|220|340,2026-04-29,False,False
605905,ORANGE,5G NR 3500, (LAUNAY ST SYMPHORIEN) 35630 HEDE BAZOUGES,35130,"48.2925,-1.8106",Pylône autostable,"40,2m",TOTEM,ART,,65|155|330,2026-04-03,False,False
607766,ORANGE,5G NR 3500,8 R DE BLOUX PYLÔNE ORANGE 03320 LURCY LEVIS,03155,"46.7289,2.9472",Pylône autostable,35m,TOTEM,ART,,30|150|270,2025-05-23,False,False
608936,ORANGE,5G NR 3500,27 R PAUL DOUMER 51100 REIMS,51454,"49.2494,4.0264",Immeuble,25m,Société HLM,ART,,55|240|330,2026-06-26,False,False
609318,ORANGE,5G NR 700,CHEM ST-LAZARE (LA MONTAGNE) 45290 NOGENT SUR VERNISSON,45229,"47.8425,2.7458",Château d'eau - réservoir,39m,"Commune, communauté de commune",ALL,,90|190|330,2026-09-17,False,False
609339,ORANGE,5G NR 3500,R CROAZ MEZ AN OTEN LE CHÂTEAU D'EAU 22390 BOURBRIAC,22013,"48.4669,-3.1889",Château d'eau - réservoir,35m,"Syndicat des eaux, Adduction",ALL,,10|125|240,2026-08-31,False,False
614615,ORANGE,5G NR 3500,390 BD  DU 8 MAI 1945 01000 BOURG EN BRESSE,01053,"46.1944,5.2347",Bâtiment,20m,Société HLM,ART,,30|150|270,2026-03-13,False,False
614794,ORANGE,"5G NR 700, 5G NR 3500",AV DU GÉNÉRAL DE GAULLE CH D'EAU 62610 ARDRES,62038,"50.8508,1.9783",Château d'eau - réservoir,34m,"Commune, communauté de commune",ALL,,10|130|270,2026-09-11,False,False
615774,ORANGE,"5G NR 700, 5G NR 3500",15 BD DE LANCELOT 07000 PRIVAS,07186,"44.7308,4.6003",Immeuble,"44,7m","Copropriété, Syndic, SCI",ART,,40|160|290,2025-05-16,False,False
616899,ORANGE,"5G NR 700, 5G NR 3500",CHEM DU SABOT DE LA CURE (LE SABOT DE LA CURE) 38850 BILIEU,38043,"45.4453,5.5494",Pylône autostable,15m,TOTEM,ART,,90|340,2025-06-18,False,False
616936,ORANGE,5G NR 3500,AV. DE L'ABBAYE D.10/N.90 (LES PALISSES) 38920 CROLLES,38140,"45.2761,5.8731",Pylône autostable,24m,TOTEM,ART,,30|120|240,2025-12-02,False,False
617954,ORANGE,5G NR 700,BVD KERGUELEN LA POSTE 29000 QUIMPER,29232,"47.9958,-4.0997",Immeuble,24m,ORANGE,AAV,,30|150|270,2026-09-24,False,False
618238,ORANGE,"LTE 700, LTE 1800, 5G NR 2100",RD 125 (LE CHAMP POURY) 10210 LAGESSE,10185,"48.0194,4.1436",Pylône autostable,40m,SFR,ART,,110|240|350,2025-11-05,False,False
623074,ORANGE,5G NR 3500,CHÂTEAU D'EAU R DE PATAY 28310 JANVILLE EN BEAUCE,28199,"48.1972,1.8803",Château d'eau - réservoir,38m,"Commune, communauté de commune",ART,,90|210|330,2025-10-29,False,False
623100,ORANGE,5G NR 3500,R DES COMTESSES CROISEMENT VOIE FERRÉE / RN (LES NOUES) 45110 CHATEAUNEUF SUR LOIRE,45082,"47.8692,2.2025",Pylône autostable,35m,TOTEM,ART,,60|180|300,2025-08-07,False,False
626481,ORANGE,5G NR 3500,R DE LA COMBE ROSIER (CHAMPS SUR LE RONDEY) 25250 L ISLE SUR LE DOUBS,25315,"47.4372,6.5803",Pylône autostable,35m,ATC FRANCE,ALL,,10,2026-09-02,False,False
628415,ORANGE,5G NR 3500,N. 13 ZONE ARTISANALE (LE HAUT GELÉ) 50310 MONTEBOURG,50341,"49.4892,-1.3939",Pylône autostable,33m,TOTEM,ART,,60|150|270,2025-08-19,False,False
637861,ORANGE,5G NR 700,D.960 - RTE DE SAUMUR STADE RENÉ REULLIER (LE POIRIER DU RENARD) 49560 LYS HAUT LAYON,49373,"47.1478,-0.5181",Pylône autostable,36m,TOTEM,ALL,,30|150|270,2026-09-17,False,False
637873,ORANGE,5G NR 3500,13 CLOS DU BUISSON RÉS. DES POMMARIES 74960 ANNECY,74010,"45.9125,6.1453",Immeuble,35m,Société HLM,ART,,140|270|355,2025-10-29,False,False
640662,ORANGE,LTE 2600,RD146/RD 146B SANEF (AU CHEM DU ROI) 80360 MAUREPAS,80521,"49.9953,2.8558",Pylône autostable,24m,TOTEM,AAV,,70|180|285,2026-09-24,False,False
640726,ORANGE,5G NR 3500,ALLÉE JEAN NAVARRE (LES CLAUX) 05560 VARS,05177,"44.5736,6.6828",Pylône autostable,17m,TOTEM,ALL,,0|180|280,2026-08-24,False,False
642299,ORANGE,"LTE 700, 5G NR 2100",VOIE COMMUNALE N° 134 (L'AUBEPIN) 85170 ST DENIS LA CHEVASSE,85208,"46.8486,-1.4206",Pylône autostable,32m,TOTEM,ART,,0|100|200,2025-05-28,False,False
646781,ORANGE,"5G NR 700, 5G NR 3500",17 R EDITH CAVELL 06400 CANNES,06029,"43.5539,7.015",Immeuble,28m,"Copropriété, Syndic, SCI",ART,,240|359,2025-09-15,False,False
650067,ORANGE,, (PUNTA DI TRAGUNATU) 02840 ATHIES SOUS LAON,2A028,"42.1772,8.7931",Pylône tubulaire,43m,TDF,CHH,40m,,,False,False
660807,ORANGE,5G NR 3500,1 R DE LA MARNE 35400 ST MALO,35288,"48.6386,-2.0075",Bâtiment,"47,1m",Établissement de soins,ART,,10|120|270,2025-12-09,False,False
660858,ORANGE,5G NR 2100, (LES MANISSOLS) 42220 ST JULIEN MOLIN MOLETTE,42246,"45.3164,4.6214",Pylône autostable,"15,2m",TOTEM,ALL,,320,2026-09-09,False,False
663438,ORANGE,5G NR 3500,"119, R DE LA RAUZE BASSE (LA RAUZE BASSE) 34090 MONTPELLIER",34172,"43.5917,3.9028",Immeuble,17m,Particulier,ART,,30|150|270,2026-02-27,False,False
664993,ORANGE,5G NR 3500,LE LONG DE LA D579 (CHARRON) 07200 ST MAURICE D ARDECHE,07272,"44.5258,4.4161",Pylône autostable,"15,6m",TOTEM,ART,,20|240,2026-04-02,False,False
665085,ORANGE,5G NR 3500,14 R TOIRAS RÉSIDENCE OLYMPE 34090 MONTPELLIER,34172,"43.6058,3.8703",Immeuble,21m,"Copropriété, Syndic, SCI",ART,,0|135|240,2025-07-18,False,False
667168,ORANGE,5G NR 3500, (LA VILLE) 44720 ST JOACHIM,44168,"47.3708,-2.1922",Pylône tubulaire,38m,TOTEM,ART,,30|160|300,2025-11-27,False,False
667992,ORANGE,5G NR 3500,5 R DIDEROT 69600 OULLINS PIERRE BENITE,69149,"45.715,4.8103",Immeuble,22m,ORANGE Services Fixes,ART,,140|250|345,2026-07-22,False,False
671255,ORANGE,LTE 700,CHEM RURAL DES CHAMPS DU THEIL (LES CHAUMES) 86700 VALENCE EN POITOU,86082,"46.2792,0.2461",Pylône autostable,33m,ATC FRANCE,ALL,,90|210|340,2026-09-14,False,False
672017,ORANGE,5G NR 2100,CÔTE DE BEAUCAIRE (BEAUCAIRE) 82110 LAUZERTE,82094,"44.2658,1.1172",Pylône autostable,"26,2m",TOTEM,AJO,,120|240,,False,False
672017,ORANGE,LTE 2100,CÔTE DE BEAUCAIRE (BEAUCAIRE) 82110 LAUZERTE,82094,"44.2658,1.1172",Pylône autostable,"26,2m",TOTEM,SUP,,120|240,2024-09-19,False,False
674317,ORANGE,5G NR 3500,R DU 11 NOVEMBRE 1943 LE RELAIS D'AGAY 83700 ST RAPHAEL,83118,"43.4342,6.8586",Immeuble,17m,Société Privée,ART,,80|210,2026-03-26,False,False
674984,ORANGE,5G NR 3500, (LE CLOS DE LA SELLE) 38930 LALLEY,38204,"44.7536,5.6975",Pylône autostable,24m,TDF,ART,,20|270,2025-10-28,False,False
