id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,date_activ,is_zb,is_new
1274507,DIGICEL,ALL,UMTS 900, (MORNE ROUGE) 97150 ST MARTIN,97801,"18.0658,-63.1267",Pylône autostable,20m,DIGICEL,2025-07-01,False,False
1274507,DIGICEL,SUP,GSM 900, (MORNE ROUGE) 97150 ST MARTIN,97801,"18.0658,-63.1267",Pylône autostable,20m,DIGICEL,2012-02-05,False,False
1277956,FREE MOBILE,ALL,LTE 900,44 BOULEVARD GEORGE V 33800 BORDEAUX,33063,"44.8261,-0.59",Immeuble,"35,2m","Copropriété, Syndic, SCI",2025-11-27,False,False
1278258,ORANGE,SUP,"GSM 900, LTE 700",AVENUE DE LA VERRERIE SOPHIE PRÈS A32 (CITÉ DU CREUTZBERG) 57600 FORBACH,57227,"49.1911,6.9272",Pylône autostable,30m,TOTEM,2006-12-11,False,False
1278464,FREE MOBILE,AJO,5G NR 3500,RUE CAMILLE DESMOULINS CHÂTEAU D'EAU LA GIRAFE 71300 MONTCEAU LES MINES,71306,"46.6653,4.3658",Château d'eau - réservoir,26m,"Syndicat des eaux, Adduction",,False,False
1278978,SFR,AJO,LTE 700,AV BEL AIR RÉSIDENCE LOU CIGALOU 13600 LA CIOTAT,13028,"43.2006,5.63",Immeuble,"19,5m",Établissement de soins,,False,False
1278978,SFR,SUP,5G NR 2100,AV BEL AIR RÉSIDENCE LOU CIGALOU 13600 LA CIOTAT,13028,"43.2006,5.63",Immeuble,"19,5m",Établissement de soins,,False,False
1279123,FREE MOBILE,ALL,5G NR 3500, (BORGERON) 38480 ROMAGNIEU,38343,"45.5758,5.6161",Pylône autostable,"23,2m",TDF,2025-11-27,False,False
1279460,ORANGE,SUP,"GSM 900, LTE 700",CHEMIN COMMUNAL (STIMPFELRAIN VERSANT EST) 68760 WILLER SUR THUR,68372,"47.8394,7.0703",Pylône autostable,20m,TOTEM,2006-06-24,False,False
1279490,FREE MOBILE,ALL,LTE 900,CARREFOUR D 938 & C2 SITE ATFH (LES BAUDES) 80360 CURLU,80231,"49.9703,2.8194",Pylône autostable,51m,TOTEM,2025-11-27,False,False
1281848,ORANGE,SUP,GSM 900, (LE FIEF DES PÉLOIRES) 17810 ECURAT,17148,"45.7903,-0.6628",Pylône autostable,30m,TOTEM,2012-09-17,False,False
1284005,FREE MOBILE,ALL,LTE 900,90 RUE PIERRE TREBOD 33800 BORDEAUX,33063,"44.8614,-0.5864",Immeuble,69m,Société HLM,2025-11-27,False,False
1284595,FREE MOBILE,ALL,LTE 900,2 R FRANÃ§OIS RABELAIS 33400 TALENCE,33522,"44.7964,-0.5928",Immeuble,"48,3m",Société HLM,2025-11-27,False,False
